EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1083,Iliana,Randall,2566-07-30 00:00:00.000,NULL,Software Engineer,Melissa Scott,iliana.randall@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,Unk,NULL,Software Engineering,Aerial,2506-01-09 00:00:00.000,MA,Supervisor,Female,2187,Asian,Divorced,Fully Meets,3
1084,Luke,Henderson,2566-06-27 00:00:00.000,NULL,Software Engineer,Robert Schmitt,luke.henderson@bilearner.com,PL,Active,Contract,Zone C,Part-Time,Unk,NULL,Software Engineering,Executive,2532-08-12 00:00:00.000,MA,Administrator,Male,76615,White,Single,Fully Meets,3
1085,Madelyn,Lambert,2565-03-27 00:00:00.000,NULL,Software Engineer,Patricia Wallace,madelyn.lambert@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,Unk,NULL,Software Engineering,General - Con,2495-03-10 00:00:00.000,MA,Lineman,Male,18707,Other,Divorced,Fully Meets,3
1086,Ava,Pace,2565-08-12 00:00:00.000,2565-10-20 00:00:00.000,Software Engineer,Justin Young,ava.pace@bilearner.com,SVG,Active,Contract,Zone A,Temporary,Voluntary,Thousand both simple network let.,Software Engineering,Field Operations,2516-07-30 00:00:00.000,MA,Supervisor,Female,23203,Black,Single,Fully Meets,3
1087,Delaney,Bruce,2565-07-08 00:00:00.000,2566-08-04 00:00:00.000,Software Engineer,Robert Salinas,delaney.bruce@bilearner.com,TNS,Active,Part-Time,Zone A,Part-Time,Voluntary,Party explain perhaps.,Software Engineering,Field Operations,2517-08-05 00:00:00.000,MA,Tower Hand,Female,18844,Other,Married,Fully Meets,3
1088,Jair,Bullock,2563-08-15 00:00:00.000,2564-01-23 00:00:00.000,Software Engineer,Mary Anderson,jair.bullock@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Resignation,Specific fire rate fly clearly.,Software Engineering,General - Con,2534-04-08 00:00:00.000,MA,Foreman,Female,64815,White,Widowed,Fully Meets,3
1089,Kayla,Farrell,2566-05-27 00:00:00.000,2566-06-14 00:00:00.000,Software Engineer,Jennifer Stevens,kayla.farrell@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Involuntary,Your plant win seem hair him career style.,Software Engineering,Wireline Construction,2496-04-29 00:00:00.000,MA,Groundman,Female,69860,Black,Married,Fully Meets,3
1090,Taylor,Gamble,2566-01-02 00:00:00.000,NULL,Shared Services Manager,Jennifer Murphy,taylor.gamble@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,NULL,Software Engineering,Field Operations,2508-08-28 00:00:00.000,MA,Technician,Female,93542,Black,Divorced,Fully Meets,3
1091,Carl,Desimone,2561-11-16 00:00:00.000,2564-04-03 00:00:00.000,Production Technician I,Daniel Booth,carl.desimone@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Involuntary,Fine use card current agent.,"Production       ",General - Sga,2529-08-26 00:00:00.000,MA,Supervisor,Male,2061,Asian,Single,Fully Meets,3
1092,Sophia,Theamstern,2565-07-12 00:00:00.000,NULL,Production Technician I,Martin Jackson,sophia.theamstern@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Unk,NULL,"Production       ",Field Operations,2513-01-27 00:00:00.000,MA,Clerk,Female,2066,Hispanic,Divorced,Fully Meets,3
1093,Kara,Harrison,2565-12-16 00:00:00.000,NULL,Production Technician I,Elizabeth Richards,kara.harrison@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Unk,NULL,"Production       ",Engineers,2522-04-26 00:00:00.000,MA,Engineer,Female,1886,Asian,Widowed,Fully Meets,3
1094,Ming,Huynh,2566-05-08 00:00:00.000,NULL,Production Technician II,Jose Bray,ming.huynh@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Unk,NULL,"Production       ",Field Operations,2537-03-18 00:00:00.000,MA,Foreman,Female,1742,Other,Single,Fully Meets,3
1095,Karen,Mancuso,2566-04-07 00:00:00.000,NULL,Production Technician II,Jamie Frye,karen.mancuso@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Unk,NULL,"Production       ",Engineers,2484-11-28 00:00:00.000,MA,Engineer,Female,2176,Hispanic,Divorced,Fully Meets,3
1096,Linda,Anderson,2565-02-15 00:00:00.000,2565-10-19 00:00:00.000,Production Technician I,Adam Hunt,linda.anderson@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Voluntary,Issue loss day provide everyone white.,"Production       ",Shop (Fleet),2516-01-11 00:00:00.000,MA,Mechanic,Female,1844,Asian,Married,Fully Meets,3
1097,Nilson,Fernandes,2566-07-17 00:00:00.000,2566-08-03 00:00:00.000,Production Technician I,Jeffrey Saunders,nilson.fernandes@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Involuntary,Blue star hospital work.,"Production       ",Field Operations,2542-08-02 00:00:00.000,MA,Technician,Male,2132,Hispanic,Divorced,Fully Meets,3
1098,Alain,Robinson,2562-05-03 00:00:00.000,2566-06-02 00:00:00.000,Production Technician I,Stephanie Griffin,alain.robinson@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Meet fight night. Image room nation.,"Production       ",General - Eng,2536-01-10 00:00:00.000,MA,Engineer,Male,1420,Asian,Widowed,Fully Meets,3
1099,Seffi,Shields,2565-03-25 00:00:00.000,2565-04-22 00:00:00.000,Production Technician I,Robert Sullivan,seffi.shields@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,Retirement,Person say might throw war scientist.,"Production       ",Field Operations,2514-12-24 00:00:00.000,MA,Laborer,Female,2149,Other,Single,Fully Meets,3
1100,Horia,Ndzi,2563-04-07 00:00:00.000,NULL,Production Technician I,Charles Delacruz,horia.ndzi@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unk,NULL,"Production       ",Field Operations,2507-05-10 00:00:00.000,MA,Laborer,Male,2421,White,Divorced,Fully Meets,3
1101,Evelyn,Girifalco,2564-03-10 00:00:00.000,NULL,Production Technician I,John Alvarez,evelyn.girifalco@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Unk,NULL,"Production       ",Engineers,2487-03-19 00:00:00.000,MA,Engineer,Female,2451,White,Widowed,Fully Meets,3
1102,Ermine,Pelletier,2562-08-04 00:00:00.000,NULL,Production Technician II,Margaret Lee,ermine.pelletier@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,NULL,"Production       ",General - Con,2496-09-19 00:00:00.000,MA,Groundman,Female,2472,Black,Single,Fully Meets,3
1103,Samuel,MacLennan,2564-04-11 00:00:00.000,2566-05-27 00:00:00.000,Production Technician I,Chad Moreno,samuel.maclennan@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Involuntary,Garden sit drive assume large seat.,"Production       ",Splicing,2500-04-02 00:00:00.000,MA,Splicer,Male,1938,Asian,Widowed,Fully Meets,3
1104,Sean,Bernstein,2562-06-16 00:00:00.000,NULL,Production Technician I,Matthew West,sean.bernstein@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Unk,NULL,"Production       ",General - Eng,2538-09-14 00:00:00.000,MA,Supervisor,Male,2072,Asian,Divorced,Fully Meets,3
1105,Shakira,Perry,2563-10-08 00:00:00.000,2565-12-04 00:00:00.000,Production Technician I,Mark Jacobs,shakira.perry@bilearner.com,PL,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Others suggest generation budget large west real.,"Production       ",General - Con,2491-10-11 00:00:00.000,MA,Technician,Female,2176,Hispanic,Single,Fully Meets,3
1106,Michael J,Fitzpatrick,2564-08-18 00:00:00.000,NULL,Production Technician II,Isaac Long,michael j.fitzpatrick@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Unk,NULL,"Production       ",Aerial,2538-01-01 00:00:00.000,MA,Lineman,Male,2143,Other,Single,Fully Meets,3
1107,Cybil,Trzeciak,2563-03-16 00:00:00.000,NULL,Production Technician II,Amanda Marshall,cybil.trzeciak@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Unk,NULL,"Production       ",Wireline Construction,2535-02-09 00:00:00.000,MA,Laborer,Female,1778,Other,Single,Fully Meets,3
1108,Barry,Wilber,2562-01-24 00:00:00.000,NULL,Production Technician I,Danielle Jones,barry.wilber@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,NULL,"Production       ",General - Con,2512-04-18 00:00:00.000,MA,Flagger,Male,2324,White,Married,Fully Meets,3
1109,Enola,Chivukula,2565-06-11 00:00:00.000,2565-09-25 00:00:00.000,Production Technician I,Timothy Moore,enola.chivukula@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Large although outside technology office.,"Production       ",Field Operations,2524-10-01 00:00:00.000,MA,Laborer,Female,1775,White,Divorced,Fully Meets,3
1110,Joelle,Burke,2565-07-02 00:00:00.000,NULL,Production Technician II,Joshua Vasquez,joelle.burke@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Unk,NULL,"Production       ",General - Con,2530-05-05 00:00:00.000,MA,Foreman,Female,2148,Asian,Single,Fully Meets,3
1111,Alexandra,Kirill,2562-09-08 00:00:00.000,2563-08-29 00:00:00.000,Production Technician I,Mark Hernandez,alexandra.kirill@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Gun fly subject those. Must member financial.,"Production       ",Splicing,2495-05-31 00:00:00.000,MA,Splicer,Female,2127,White,Widowed,Fully Meets,3
1112,Celeste,Johnson,2565-07-10 00:00:00.000,NULL,Production Technician I,Kristi Andrews,celeste.johnson@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Unk,NULL,"Production       ",Engineers,2518-07-15 00:00:00.000,MA,Project Manager,Female,84262,White,Single,Fully Meets,3
1113,Nathalia,Hendrix,2565-04-24 00:00:00.000,NULL,Production Technician I,Kenneth Carter,nathalia.hendrix@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Unk,NULL,"Production       ",General - Con,2519-09-03 00:00:00.000,MA,Lineman,Female,31490,Asian,Divorced,Fully Meets,3
1114,Justus,Bowen,2563-03-31 00:00:00.000,NULL,Production Technician I,John Smith,justus.bowen@bilearner.com,PL,Active,Full-Time,Zone C,Part-Time,Unk,NULL,"Production       ",General - Con,2503-12-31 00:00:00.000,MA,Laborer,Female,59522,Hispanic,Widowed,Fully Meets,3
1115,Marcus,Bender,2562-03-23 00:00:00.000,NULL,Production Technician I,Bradley Butler,marcus.bender@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Unk,NULL,"Production       ",Field Operations,2540-02-19 00:00:00.000,MA,Technician,Male,63452,Black,Widowed,Fully Meets,3
1116,Ryker,Logan,2562-03-09 00:00:00.000,2566-07-12 00:00:00.000,Production Technician I,Ryan Jenkins,ryker.logan@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Maintain program process present knowledge PM.,"Production       ",Field Operations,2527-08-10 00:00:00.000,MA,Clerk,Male,50055,White,Divorced,Fully Meets,3
1117,Payten,Middleton,2562-02-21 00:00:00.000,2562-03-06 00:00:00.000,Production Technician I,Dennis Martinez,payten.middleton@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Place impact which although.,"Production       ",General - Con,2540-08-23 00:00:00.000,MA,Technician,Male,6139,Other,Divorced,Fully Meets,3
1118,Harrison,Hunt,2562-10-04 00:00:00.000,2565-11-26 00:00:00.000,Production Technician I,Stephen Parks,harrison.hunt@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Retirement,Power picture early anyone.,"Production       ",Engineers,2519-02-29 00:00:00.000,MA,Project Manager,Male,44761,Asian,Divorced,Fully Meets,3
1119,Orlando,Henderson,2562-11-24 00:00:00.000,2563-12-20 00:00:00.000,Production Technician I,Brenda Garza DDS,orlando.henderson@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Involuntary,City mouth training radio Mrs.,"Production       ",Field Operations,2537-12-31 00:00:00.000,MA,Laborer,Female,49105,White,Single,Fully Meets,3
1120,Darian,Potts,2563-08-17 00:00:00.000,NULL,Production Technician I,Ms. Diane Bradshaw DVM,darian.potts@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unk,NULL,"Production       ",People Services,2511-09-20 00:00:00.000,MA,Administration,Female,24637,Black,Divorced,Fully Meets,3
1121,Isabela,Collins,2564-03-16 00:00:00.000,NULL,Production Manager,Alyssa Gill,isabela.collins@bilearner.com,EW,Active,Part-Time,Zone C,Full-Time,Unk,NULL,"Production       ",Aerial,2524-05-29 00:00:00.000,MA,Lineman,Female,87582,Hispanic,Widowed,Fully Meets,3
1122,Sierra,Macias,2564-11-16 00:00:00.000,2565-08-26 00:00:00.000,Production Manager,Miss Haley Duke DVM,sierra.macias@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Retirement,Food ball huge out simply according.,"Production       ",General - Con,2518-11-13 00:00:00.000,MA,Technician,Female,35632,White,Married,Fully Meets,3
1123,Giuliana,Farmer,2565-05-03 00:00:00.000,NULL,Production Manager,Barbara Gardner,giuliana.farmer@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,NULL,"Production       ",Field Operations,2508-11-06 00:00:00.000,MA,Lineman,Female,38475,Other,Married,Fully Meets,3
1124,Pierce,Robbins,2562-12-24 00:00:00.000,2565-11-11 00:00:00.000,Production Manager,Monique Hudson DDS,pierce.robbins@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Involuntary,Strategy fear tough wife here now.,"Production       ",Engineers,2529-06-17 00:00:00.000,MA,Technician,Female,80817,Other,Married,Fully Meets,3
1125,Lamont,Bridges,2564-10-21 00:00:00.000,NULL,Production Technician II,Angela Peterson,lamont.bridges@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Unk,NULL,"Production       ",Aerial,2534-05-05 00:00:00.000,MA,Lineman,Male,10511,Hispanic,Married,Fully Meets,3
1126,Gretchen,Richard,2561-09-08 00:00:00.000,2563-03-06 00:00:00.000,Production Technician II,Tony Pratt,gretchen.richard@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Feeling usually west peace money political the.,"Production       ",Engineers,2502-10-27 00:00:00.000,MA,Engineer,Male,6305,White,Divorced,Fully Meets,3
1127,Axel,Hart,2562-02-26 00:00:00.000,NULL,Production Technician II,Keith Lyons,axel.hart@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unk,NULL,"Production       ",General - Con,2544-03-28 00:00:00.000,MA,Technician,Male,33576,White,Married,Fully Meets,3
1128,Emma,Escobar,2566-04-21 00:00:00.000,NULL,Production Technician II,Kevin Calderon,emma.escobar@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,NULL,"Production       ",General - Con,2500-06-20 00:00:00.000,MA,Technician,Female,12707,Hispanic,Married,Fully Meets,3
1129,Maximilian,Craig,2562-09-19 00:00:00.000,2564-10-23 00:00:00.000,Production Technician II,Laura Reid,maximilian.craig@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Resignation,Mission media writer cell.,"Production       ",Field Operations,2499-05-17 00:00:00.000,MA,Tower Hand,Female,73131,Other,Married,Fully Meets,3
1130,Erik,Padilla,2563-12-23 00:00:00.000,NULL,Production Technician I,Stacey Fowler,erik.padilla@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Unk,NULL,"Production       ",Technology / It,2540-02-17 00:00:00.000,MA,Intern,Female,37659,Hispanic,Divorced,Fully Meets,3
1131,Gilbert,Duffy,2562-03-29 00:00:00.000,NULL,Production Technician I,Stephen Hebert,gilbert.duffy@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,Unk,NULL,"Production       ",Splicing,2538-03-22 00:00:00.000,MA,Operator,Female,48502,Black,Single,Fully Meets,3
1132,Raymond,Ayers,2564-05-15 00:00:00.000,2566-05-03 00:00:00.000,Production Technician I,James Burgess,raymond.ayers@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Involuntary,Note claim hundred central bad.,"Production       ",Aerial,2506-11-04 00:00:00.000,MA,Laborer,Female,88428,Hispanic,Widowed,Fully Meets,3
1133,Vincent,Wyatt,2565-03-14 00:00:00.000,2565-10-02 00:00:00.000,Production Technician I,Jordan Robinson,vincent.wyatt@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,Field year certainly data sense table yes.,"Production       ",Aerial,2492-11-20 00:00:00.000,MA,Engineer,Female,95347,Hispanic,Married,Fully Meets,3
1134,Micah,Stanley,2564-12-06 00:00:00.000,2565-01-08 00:00:00.000,Production Technician I,Matthew Baker,micah.stanley@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,For majority down.,"Production       ",General - Con,2539-09-07 00:00:00.000,MA,Technician,Female,80920,Asian,Single,Fully Meets,3
1135,Evan,Chen,2564-10-27 00:00:00.000,NULL,Production Technician I,Anita Dudley,evan.chen@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,NULL,"Production       ",Engineers,2507-08-30 00:00:00.000,MA,Principal,Male,7440,Other,Widowed,Fully Meets,3
1136,Serenity,Thornton,2566-04-01 00:00:00.000,NULL,Production Technician I,Marilyn Cook,serenity.thornton@bilearner.com,SVG,Active,Full-Time,Zone A,Temporary,Unk,NULL,"Production       ",Field Operations,2489-03-27 00:00:00.000,MA,Driver,Male,84202,Other,Divorced,Fully Meets,3
1137,Talan,Rivas,2562-05-29 00:00:00.000,NULL,Production Technician I,Brian Hamilton,talan.rivas@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,Unk,NULL,"Production       ",Field Operations,2497-02-28 00:00:00.000,MA,Laborer,Male,3187,Black,Single,Fully Meets,3
1138,Calvin,Braun,2562-07-12 00:00:00.000,2565-07-12 00:00:00.000,Production Technician I,David Park,calvin.braun@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Involuntary,It stay center free vote.,"Production       ",General - Eng,2526-08-02 00:00:00.000,MA,Coordinator,Male,2766,Black,Divorced,Fully Meets,3
1139,Cale,Bender,2561-08-10 00:00:00.000,2565-02-21 00:00:00.000,Production Technician I,Victoria Campbell,cale.bender@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Involuntary,Most could result else think this window.,"Production       ",Splicing,2496-04-11 00:00:00.000,MA,Technician,Male,75014,Hispanic,Married,Fully Meets,3
1140,Kirsten,Vance,2564-09-29 00:00:00.000,NULL,Production Technician I,Anthony Steele,kirsten.vance@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Unk,NULL,"Production       ",Engineers,2531-08-11 00:00:00.000,MA,Engineer,Female,53486,Black,Single,Fully Meets,3
1141,Cade,Cox,2564-08-05 00:00:00.000,NULL,Production Technician I,Terry Henson,cade.cox@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unk,NULL,"Production       ",Field Operations,2484-08-14 00:00:00.000,MA,Locator,Female,73898,Black,Divorced,Fully Meets,3
1142,Ibrahim,Wolfe,2566-08-02 00:00:00.000,NULL,Production Manager,Katie Lucas,ibrahim.wolfe@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Unk,NULL,"Production       ",Project Management - Con,2535-11-10 00:00:00.000,MA,Coordinator,Female,89723,Asian,Married,Fully Meets,3
1143,Elianna,Schmitt,2561-09-02 00:00:00.000,2564-07-28 00:00:00.000,Production Manager,Margaret Gamble,elianna.schmitt@bilearner.com,PL,Active,Contract,Zone A,Full-Time,Resignation,Year total care thousand what each.,"Production       ",Field Operations,2485-06-20 00:00:00.000,MA,Lineman,Female,46695,Hispanic,Widowed,Fully Meets,3
1144,Colby,Wolfe,2562-10-13 00:00:00.000,NULL,Production Manager,Heidi Wang,colby.wolfe@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,NULL,"Production       ",Wireline Construction,2506-04-16 00:00:00.000,MA,Project Manager,Female,12711,Asian,Single,Fully Meets,3
1145,Autumn,Barrera,2563-09-24 00:00:00.000,NULL,Production Technician II,David Moore,autumn.barrera@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unk,NULL,"Production       ",Shop (Fleet),2491-03-04 00:00:00.000,MA,Shop,Male,66792,Hispanic,Married,Fully Meets,3
1146,Emmalee,Cervantes,2566-08-06 00:00:00.000,NULL,Production Technician II,Richard Harvey,emmalee.cervantes@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,Unk,NULL,"Production       ",Field Operations,2506-11-10 00:00:00.000,MA,Groundman,Male,81317,Hispanic,Divorced,Fully Meets,3
1147,Ernest,Willis,2562-06-11 00:00:00.000,2565-02-27 00:00:00.000,Production Technician II,Lisa Shaw,ernest.willis@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,By small force myself team industry.,"Production       ",General - Con,2486-09-30 00:00:00.000,MA,Lineman,Female,50894,Black,Single,Fully Meets,3
